,id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,county,state
259438,7195089945,los angeles,0,2017.0,ram,promaster city cargo van,good,4 cylinders,gas,43686.0,clean,automatic,fwd,,,white,,ca
9103,7193367236,orlando,15999,2013.0,buick,enclave,excellent,6 cylinders,gas,87000.0,clean,automatic,fwd,full-size,SUV,black,,fl
422480,7193805476,south jersey,8750,2012.0,chevrolet,,good,8 cylinders,gas,,clean,automatic,,,,,,nj
58802,7196640740,south jersey,23973,,,,,,,,,,,,,,,nj
294631,7186566796,columbus,6500,2014.0,chevrolet,malibu,excellent,4 cylinders,gas,145247.0,clean,automatic,,,,,,oh
181481,7181986755,chico,32000,2018.0,dodge,charger gt awd,like new,6 cylinders,gas,18300.0,clean,automatic,rwd,mid-size,sedan,red,,ca
51913,7179518845,toledo,17500,2018.0,ford,escape se,,,gas,,salvage,automatic,,,,white,,oh
382749,7194030510,wilmington,6999,2012.0,hyundai,sonata,good,,gas,108312.0,clean,automatic,rwd,,sedan,black,,nc
214638,7181142975,northern michigan,5495,2009.0,jeep,patriot sport,good,4 cylinders,gas,176745.0,clean,automatic,4wd,sub-compact,wagon,silver,,mi
280890,7192788227,ventura county,16988,2016.0,toyota,prius,good,4 cylinders,gas,84619.0,clean,automatic,rwd,compact,hatchback,white,,ca
59807,7196412943,denver,3000,,,,,,,,,,,,,,,co
322692,7188854063,fayetteville,0,2014.0,ford,fusion se,,,gas,136645.0,rebuilt,automatic,fwd,,sedan,red,,nc
400898,7184966904,central michigan,9800,2012.0,,2012 Town And Country,,,gas,148000.0,clean,automatic,,,,,,mi
412706,7183751128,grand rapids,5000,2003.0,ram,2500,good,8 cylinders,gas,130000.0,clean,automatic,4wd,full-size,truck,red,,mi
46719,7196751999,helena,11500,,,,,,,,,,,,,,,mt
207669,7192297233,memphis,36944,2018.0,chevrolet,silverado 1500 lt,good,6 cylinders,other,23226.0,clean,automatic,4wd,,pickup,silver,,tn
185884,7185679767,central NJ,39995,2019.0,volvo,s60,,,hybrid,7989.0,clean,automatic,,,,,,nj
371233,7183772167,mcallen / edinburg,24995,2011.0,gmc,sierra 2500 hd crew cab,,8 cylinders,diesel,279580.0,clean,automatic,4wd,,pickup,black,,tx
247375,7194400829,houston,2000,2013.0,gmc,sierra 1500,,,gas,,clean,automatic,,,truck,,,tx
247642,7194316867,inland empire,0,2019.0,toyota,,,other,other,46716.0,clean,other,fwd,compact,other,,,ca
22217,7195477961,modesto,5200,,,,,,,,,,,,,,,ca
99023,7192381276,muskegon,12950,2017.0,honda,civic,,,gas,,clean,automatic,,,,,,mi
357600,7191447333,anchorage / mat-su,1500,1991.0,gmc,,,6 cylinders,gas,,clean,manual,4wd,full-size,pickup,,,ak
179944,7195991450,seattle-tacoma,10998,,,,,,,,,,,,,,,wa
58945,7196416346,south jersey,6995,,,,,,,,,,,,,,,nj
56950,7193502852,tampa bay area,3995,2007.0,toyota,prius hybrid,excellent,4 cylinders,hybrid,,clean,automatic,fwd,,hatchback,,,fl
246367,7194541702,houston,20995,2016.0,chevrolet,express 3500 extended,,,gas,35000.0,clean,automatic,rwd,,van,white,,tx
114561,7196001065,maine,14995,,,,,,,,,,,,,,,me
47737,7196369606,charlotte,11500,,,,,,,,,,,,,,,nc
181289,7193674374,spokane / coeur d'alene,31598,2017.0,ram,pickup 1500,,8 cylinders,gas,34626.0,clean,automatic,4wd,full-size,pickup,white,,id
208563,7188995988,modesto,0,2014.0,mazda,mazda3,,,gas,82450.0,clean,automatic,fwd,full-size,sedan,blue,,ca
121808,7196674310,new hampshire,4995,,,,,,,,,,,,,,,nh
164262,7196048786,houston,68995,,,,,,,,,,,,,,,tx
140700,7188233460,flagstaff / sedona,23995,2019.0,chevrolet,equinox lt,good,,gas,36666.0,clean,automatic,,,other,,,az
32994,7191822777,wichita,5500,2011.0,gmc,acadia,excellent,6 cylinders,gas,155145.0,clean,automatic,4wd,full-size,SUV,grey,,ks
253662,7192249696,cleveland,13990,2010.0,infiniti,g g37x sedan 4d,good,6 cylinders,gas,91158.0,clean,manual,,,sedan,grey,,oh
8512,7194945718,orlando,4200,2006.0,toyota,corolla,excellent,,gas,130522.0,clean,automatic,fwd,,sedan,black,,fl
284217,7193204773,yuba-sutter,8500,2007.0,bmw,5-series,excellent,6 cylinders,gas,144937.0,clean,automatic,rwd,mid-size,sedan,white,,ca
389140,7188081575,hudson valley,2800,2003.0,honda,crv ex,good,4 cylinders,gas,,clean,automatic,4wd,,,,,ny
27399,7196530966,minneapolis / st paul,0,,,,,,,,,,,,,,,mn
282050,7195147386,tyler / east TX,13325,2012.0,bmw,5 series,,6 cylinders,gas,108858.0,clean,automatic,rwd,,sedan,black,,tx
238926,7183249363,rhode island,15990,2015.0,mitsubishi,fuso fe-180,,,diesel,212000.0,clean,automatic,,,,,,ri
354728,7194518379,helena,2495,2002.0,,Saab 9-5,good,4 cylinders,gas,151091.0,clean,automatic,fwd,mid-size,sedan,,,mt
18535,7193070328,waterloo / cedar falls,10195,2014.0,gmc,terrain,,4 cylinders,gas,114000.0,clean,automatic,4wd,,SUV,,,ia
40526,7193756959,rochester,22000,2014.0,chevrolet,camaro rs,like new,6 cylinders,gas,,clean,other,rwd,mid-size,convertible,silver,,ny
215669,7194950376,austin,2950,2004.0,toyota,corolla le,excellent,,gas,218966.0,clean,automatic,,,,,,tx
283419,7194627437,orange county,28000,1937.0,chevrolet,sedan,excellent,8 cylinders,gas,,clean,automatic,,,,,,ca
258177,7194138049,lexington,12950,2012.0,chevrolet,colorado,good,5 cylinders,gas,151888.0,clean,automatic,4wd,full-size,truck,white,,ky
123493,7194817462,bend,24500,2008.0,toyota,tundra 4wd truck,excellent,8 cylinders,gas,127499.0,clean,automatic,4wd,,truck,red,,or
91095,7182484657,savannah / hinesville,0,2017.0,audi,a4,,4 cylinders,gas,94373.0,clean,automatic,,compact,sedan,black,,ga
136353,7194306721,eugene,515,2019.0,ford,flex sel,,,other,9220.0,clean,other,,,,black,,or
392586,7195208379,las vegas,3900,2008.0,pontiac,g6,,,gas,,clean,automatic,,,,,,nv
372476,7184302910,maine,17944,2019.0,ford,fiesta,,,gas,19260.0,clean,,,compact,hatchback,black,,me
104747,7195778927,"st louis, MO",8000,,,,,,,,,,,,,,,il
167805,7193293441,las vegas,12995,2015.0,toyota,prius,excellent,4 cylinders,hybrid,,clean,automatic,fwd,mid-size,sedan,white,,nv
254088,7183317408,southern illinois,7888,2013.0,nissan,sentra,excellent,,gas,95417.0,clean,automatic,fwd,,sedan,grey,,il
69641,7196962525,florida keys,5200,,,,,,,,,,,,,,,fl
116485,7182079046,memphis,9905,2017.0,ford,focus,,4 cylinders,gas,55225.0,clean,automatic,fwd,compact,sedan,custom,,tn
384714,7193719126,ventura county,5600,1987.0,nissan,d21 hardbody,excellent,6 cylinders,gas,234000.0,clean,manual,4wd,mid-size,truck,,,ca
422785,7185773438,southwest michigan,18400,2016.0,honda,cr-v,excellent,4 cylinders,gas,58797.0,clean,automatic,4wd,mid-size,SUV,silver,,mi
101049,7196054673,chicago,39985,,,,,,,,,,,,,,,il
141250,7192976357,st cloud,13990,2016.0,dodge,grand caravan fwd,,,gas,,clean,automatic,,,,,,mn
205730,7194811860,flagstaff / sedona,39789,2020.0,chevrolet,silverado 1500 custom,good,8 cylinders,gas,3351.0,clean,automatic,,,pickup,,,az
217928,7186437537,philadelphia,12999,2014.0,jeep,cherokee,excellent,6 cylinders,gas,61415.0,clean,automatic,fwd,mid-size,SUV,grey,,pa
115941,7195458408,baltimore,20500,,,,,,,,,,,,,,,md
18829,7195652449,los angeles,4500,,,,,,,,,,,,,,,ca
58898,7196629607,denver,11999,,,,,,,,,,,,,,,co
348504,7189684448,la crosse,18950,2012.0,ford,f-150 platinum 4x4,,,gas,132285.0,clean,automatic,,,,,,wi
191046,7194366442,reading,5000,1988.0,ford,f-600,fair,8 cylinders,gas,,clean,manual,rwd,,,,,pa
171262,7194232842,harrisburg,5850,2007.0,toyota,camry le,excellent,4 cylinders,gas,137000.0,clean,automatic,,,,grey,,pa
302319,7192092417,medford-ashland,11500,2005.0,toyota,tacoma prerunner,excellent,4 cylinders,gas,159000.0,clean,manual,rwd,mid-size,truck,white,,or
364724,7195842839,phoenix,5800,,,,,,,,,,,,,,,az
98314,7192295865,lansing,4000,2003.0,toyota,sequoia sr5 4x4,fair,8 cylinders,gas,239211.0,clean,automatic,4wd,full-size,SUV,red,,mi
216047,7190014126,dayton / springfield,32788,2017.0,ford,explorer,,6 cylinders,gas,24049.0,clean,automatic,4wd,,SUV,grey,,oh
398782,7184506649,worcester / central MA,14990,2017.0,volkswagen,passat 1.8t s sedan,good,,gas,26620.0,clean,automatic,fwd,,sedan,white,,ma
370070,7185898211,bend,0,2004.0,chevrolet,tahoe ls sport utilit,,,gas,155850.0,clean,automatic,4wd,,SUV,,,or
128119,7196711744,grand rapids,9500,,,,,,,,,,,,,,,mi
199920,7194575919,chattanooga,23900,2019.0,chevrolet,express,excellent,8 cylinders,gas,24008.0,clean,automatic,rwd,full-size,van,white,,tn
11986,7185601870,bend,8800,2012.0,dodge,charger,,8 cylinders,gas,125160.0,clean,automatic,,,,,,or
51401,7196388136,las vegas,15493,,,,,,,,,,,,,,,nv
319580,7179631910,lakeland,13999,2015.0,chevrolet,traverse lt,excellent,6 cylinders,gas,91103.0,clean,automatic,,,,,,fl
205219,7189537308,merced,15000,2013.0,ford,explorer,good,,gas,89030.0,clean,automatic,,full-size,SUV,black,,ca
322149,7190462224,lubbock,4500,1994.0,chevrolet,silverado,good,,gas,,clean,automatic,,,,,,tx
225954,7183259883,western slope,18000,1989.0,ford,mustang gt,excellent,8 cylinders,gas,,lien,manual,rwd,,coupe,blue,,co
126811,7190301749,colorado springs,5299,2006.0,jeep,grand cherokee,good,8 cylinders,gas,196871.0,clean,automatic,4wd,full-size,SUV,black,,co
258779,7191827872,columbus,3500,2008.0,ford,f150,good,8 cylinders,gas,,clean,automatic,4wd,full-size,truck,silver,,oh
329653,7190744829,fredericksburg,14995,2010.0,honda,pilot,,6 cylinders,gas,91990.0,clean,automatic,4wd,,SUV,white,,va
389570,7192479891,pullman / moscow,43999,2017.0,jeep,wrangler unlimited rubicon,,,gas,33986.0,clean,manual,4wd,,SUV,white,,id
357354,7189881000,baltimore,7000,2013.0,chevrolet,caprice,good,6 cylinders,gas,87000.0,clean,automatic,rwd,full-size,sedan,black,,md
286293,7192080397,colorado springs,49950,2015.0,chevrolet,silverado,,,diesel,61289.0,clean,automatic,4wd,,pickup,blue,,co
304861,7194006116,kalamazoo,3000,2003.0,pontiac,vibe,,,gas,,clean,automatic,,,,,,mi
302161,7195114387,long island,6500,2008.0,jeep,grand cherokee,,,gas,,clean,automatic,,,,silver,,ny
106009,7196989786,kokomo,17997,,,,,,,,,,,,,,,in
32368,7195839768,sacramento,24999,,,,,,,,,,,,,,,ca
378047,7191630146,greenville / upstate,0,2015.0,chevrolet,silverado 2500hd,,8 cylinders,diesel,123082.0,clean,automatic,4wd,full-size,truck,white,,sc
240625,7188543484,battle creek,6500,2004.0,volkswagen,touareg v8 awd,like new,8 cylinders,gas,136695.0,clean,other,4wd,mid-size,SUV,black,,mi
64728,7194450469,atlanta,3300,2002.0,chevrolet,trailblazer ltz,,,gas,,clean,automatic,,,,,,ga
38421,7191540724,norfolk / hampton roads,0,2016.0,ram,pickup 1500,,6 cylinders,electric,61737.0,clean,automatic,4wd,full-size,truck,white,,va
79309,7194982535,ashtabula,6500,2014.0,ford,fiesta,excellent,6 cylinders,gas,95000.0,clean,automatic,fwd,compact,sedan,red,,oh
253094,7193011954,cleveland,18990,2016.0,jeep,cherokee latitude sport,good,6 cylinders,gas,40240.0,clean,other,4wd,,other,silver,,oh
278644,7194468445,modesto,10990,2013.0,kia,optima lx 4dr sedan,like new,4 cylinders,gas,73000.0,clean,automatic,fwd,full-size,sedan,white,,ca
82836,7196629646,atlanta,21000,,,,,,,,,,,,,,,ga
172215,7196368471,fredericksburg,11999,,,,,,,,,,,,,,,va
30650,7183154881,corvallis/albany,5000,1996.0,ram,,good,8 cylinders,gas,90000.0,clean,automatic,4wd,full-size,truck,green,,or
221590,7190764296,oklahoma city,15950,2014.0,cadillac,srx,,,gas,,clean,automatic,,,,,,ok
115587,7194445160,oklahoma city,6450,2013.0,chrysler,200,excellent,6 cylinders,gas,106285.0,clean,automatic,fwd,mid-size,sedan,white,,ok
87984,7190582151,central NJ,22495,2018.0,kia,sorento,,,gas,16147.0,clean,automatic,,,,,,nj
393869,7182993475,stockton,24985,2014.0,bmw,x5,excellent,,gas,83621.0,clean,automatic,4wd,,SUV,silver,,ca
144623,7190688388,fort collins / north CO,6150,2011.0,subaru,legacy,excellent,,gas,77316.0,rebuilt,automatic,4wd,,sedan,silver,,co
387827,7195074623,denver,18495,2007.0,bmw,m6,excellent,10 cylinders,gas,85556.0,clean,other,,,convertible,,,co
224101,7193836154,"st louis, MO",26990,2014.0,ford,f150 lariat,like new,8 cylinders,gas,84715.0,clean,automatic,4wd,full-size,truck,red,,il
126375,7190177633,albuquerque,6200,2007.0,chrysler,aspen limited,excellent,8 cylinders,gas,,clean,automatic,4wd,full-size,SUV,silver,,nm
277187,7178833116,poconos,4500,2004.0,ford,expedition xlt,excellent,8 cylinders,gas,143457.0,clean,automatic,4wd,full-size,SUV,blue,,pa
36976,7196368485,san diego,9988,,,,,,,,,,,,,,,ca
174626,7182974124,bakersfield,27000,2017.0,chevrolet,silverado 1500,good,8 cylinders,gas,70065.0,clean,automatic,rwd,full-size,truck,silver,,ca
185288,7187977582,central NJ,17250,2013.0,cadillac,xts4,excellent,8 cylinders,gas,31470.0,clean,automatic,,full-size,sedan,white,,nj
83091,7184387676,yakima,1500,1994.0,honda,civic,,,gas,,clean,manual,,,,,,wa
273657,7180976417,el paso,0,2019.0,hyundai,sonata sport,good,,other,5796.0,clean,automatic,fwd,,sedan,blue,,tx
162479,7196982238,galveston,9980,,,,,,,,,,,,,,,tx
82638,7196805674,new york city,29999,,,,,,,,,,,,,,,ny
23417,7196211092,orange county,65000,,,,,,,,,,,,,,,ca
237814,7194930734,omaha / council bluffs,10500,2016.0,chevrolet,cruze,,,gas,37353.0,clean,automatic,,compact,sedan,black,,ia
303147,7195011590,sacramento,10499,2010.0,rover,,like new,6 cylinders,gas,80384.0,clean,automatic,4wd,mid-size,SUV,black,,ca
39199,7192587060,richmond,30000,1989.0,jeep,grand wagoneer,excellent,8 cylinders,gas,216000.0,clean,automatic,4wd,full-size,truck,green,,va
208587,7188983995,modesto,22965,2013.0,chevrolet,avalanche,,,other,97463.0,clean,automatic,4wd,,truck,green,,ca
137447,7189609864,huntsville / decatur,7975,2011.0,volkswagen,cc,excellent,,gas,84000.0,clean,automatic,,,,silver,,al
392544,7188022525,twin tiers NY/PA,0,2015.0,dodge,intern,,,diesel,0.0,clean,other,,,other,white,,ny
348036,7181453333,lima / findlay,1000,2000.0,ram,1500,fair,8 cylinders,gas,218000.0,clean,automatic,4wd,,truck,blue,,oh
168694,7195964392,san antonio,36995,,,,,,,,,,,,,,,tx
375274,7195304370,inland empire,14970,,,,,,,,,,,,,,,ca
309055,7188242995,springfield,10995,2017.0,ford,fusion,,,gas,108832.0,clean,automatic,fwd,,sedan,silver,,mo
218699,7180220555,erie,567,2018.0,gmc,sierra 1500 crew cab sle,good,8 cylinders,gas,21238.0,clean,other,4wd,,pickup,white,,pa
324226,7181141806,tyler / east TX,0,2015.0,ford,f-350,,,diesel,164383.0,clean,automatic,4wd,,pickup,white,,tx
1885,7183786500,bellingham,28000,2011.0,jeep,wrangler,,,gas,93519.0,clean,automatic,4wd,,SUV,,,wa
230860,7194126661,indianapolis,7999,2015.0,nissan,sentra sv,excellent,4 cylinders,gas,89849.0,clean,automatic,fwd,mid-size,sedan,red,,in
311715,7191696144,new haven,3200,2006.0,jeep,commander,,8 cylinders,gas,199000.0,clean,automatic,4wd,,,brown,,ct
159633,7190158526,daytona beach,33999,2018.0,jaguar,f-pace,excellent,,gas,36225.0,clean,other,,,sedan,silver,,fl
24241,7188497649,oklahoma city,8995,2015.0,chevrolet,cruze,,,gas,91885.0,clean,automatic,,,other,red,,ok
83724,7196378246,atlanta,1,,,,,,,,,,,,,,,ga
157640,7196752470,dallas / fort worth,28990,,,,,,,,,,,,,,,tx
86858,7193201233,detroit metro,3500,1993.0,honda,civic del sol,fair,4 cylinders,gas,110000.0,clean,automatic,rwd,compact,coupe,red,,mi
398063,7191454459,lansing,1000,1997.0,gmc,jimmy,fair,,gas,123456.0,clean,automatic,,mid-size,SUV,,,mi
70213,7194028937,atlanta,9000,2009.0,bmw,128i coupe,excellent,4 cylinders,gas,129570.0,clean,automatic,fwd,compact,coupe,black,,ga
357165,7190340068,baltimore,6988,2013.0,nissan,versa,,4 cylinders,gas,82525.0,clean,other,fwd,,sedan,blue,,md
227864,7190874131,bend,27995,2006.0,chevrolet,silverado lt crew cab long bed diesel lbz engine !!!,excellent,,diesel,1.0,clean,automatic,4wd,,,,,or
328219,7190122625,waco,5900,2007.0,jeep,grand cherokee laredo,excellent,6 cylinders,gas,140143.0,clean,automatic,,mid-size,SUV,silver,,tx
322964,7180564645,ocala,0,2015.0,ram,1500,,,gas,143558.0,clean,automatic,4wd,,pickup,white,,fl
195494,7188780169,knoxville,28888,2019.0,mercedes-benz,a 220 sedan,good,4 cylinders,gas,19667.0,clean,automatic,fwd,,,white,,tn
219168,7184227065,colorado springs,12477,2014.0,volkswagen,passat,,,gas,52755.0,clean,automatic,,,,,,co
40535,7191811064,mohave county,29423,,,a Camry,,4 cylinders,gas,9355.0,,automatic,fwd,,sedan,,,az
356051,7193688939,missoula,9800,2014.0,ford,escape titanium,excellent,4 cylinders,gas,82000.0,rebuilt,automatic,4wd,mid-size,SUV,blue,,mt
261497,7184966629,myrtle beach,0,2016.0,chevrolet,silverado 2500hd,,8 cylinders,gas,96192.0,clean,automatic,4wd,full-size,truck,white,,sc
266999,7190483871,south dakota,32988,2017.0,toyota,highlander,excellent,,gas,,clean,automatic,4wd,,SUV,,,sd
259876,7183962325,greenville / upstate,11999,2008.0,ford,ranger supercab xlt,good,6 cylinders,gas,39680.0,clean,automatic,rwd,,truck,white,,sc
372281,7187827858,san angelo,16995,2004.0,ram,2500,,,diesel,,clean,manual,,,,,,tx
256581,7187916803,western slope,14990,2005.0,jeep,wrangler unlimited,excellent,4 cylinders,gas,72000.0,clean,automatic,4wd,,other,silver,,co
423643,7195184077,albuquerque,5987,2009.0,mini,cooper clubman,good,4 cylinders,gas,,clean,manual,fwd,,,brown,,nm
78235,7195998481,hudson valley,4595,,,,,,,,,,,,,,,ny
290312,7187502852,columbus,3995,1990.0,chrysler,5th avenue,excellent,6 cylinders,gas,,clean,automatic,rwd,mid-size,sedan,,,oh
206278,7193760577,knoxville,7990,2011.0,kia,sorento lx,,6 cylinders,gas,130000.0,clean,automatic,4wd,,,,,tn
40667,7189015946,eugene,19999,2017.0,toyota,prius,excellent,4 cylinders,hybrid,45461.0,clean,automatic,fwd,mid-size,hatchback,black,,or
115238,7189524240,augusta,4800,2007.0,toyota,yaris,,,gas,,clean,automatic,,,,,,ga
24,7184513461,duluth / superior,13995,2011.0,jeep,grand cherokee,,,other,,clean,automatic,,,,,,mn
422569,7194540241,new haven,55990,2014.0,ford,mustang,like new,8 cylinders,gas,10559.0,clean,manual,rwd,mid-size,coupe,red,,ct
405835,7191928845,"st louis, MO",7674,2006.0,jeep,commander,,6 cylinders,gas,116897.0,clean,automatic,4wd,,SUV,white,,il
84510,7183606198,charleston,29990,2008.0,,International 4300,good,6 cylinders,diesel,78285.0,clean,automatic,rwd,full-size,truck,white,,wv
126032,7190777188,colorado springs,10900,2016.0,toyota,corolla s,,,gas,80341.0,clean,automatic,fwd,,sedan,,,co
333737,7189235666,yakima,1600,1993.0,chevrolet,s10 blazer,fair,6 cylinders,gas,240000.0,clean,automatic,4wd,mid-size,SUV,white,,wa
103698,7179199764,winston-salem,0,2018.0,chevrolet,sonic,,,gas,,clean,automatic,,,,,,nc
111466,7182032468,knoxville,17498,2018.0,honda,hr-v,,4 cylinders,gas,30920.0,clean,automatic,fwd,compact,wagon,custom,,tn
258709,7189993422,philadelphia,3960,2004.0,mazda,mpv 5 es,,6 cylinders,gas,70150.0,clean,automatic,fwd,,wagon,grey,,pa
362160,7196413610,phoenix,35995,,,,,,,,,,,,,,,az
395916,7182558955,yuba-sutter,13995,2003.0,bmw,m models m3,excellent,6 cylinders,gas,66512.0,clean,automatic,,,convertible,,,ca
177869,7191609384,las vegas,33400,2014.0,,Freightliner Business Class M2,,,diesel,189444.0,clean,automatic,,,,,,nv
232407,7184608451,bloomington-normal,0,2017.0,ford,fusion hybrid,,,hybrid,,clean,other,fwd,,sedan,,,il
272849,7184976475,indianapolis,4700,1963.0,chevrolet,corvette,good,other,gas,,parts only,other,rwd,full-size,coupe,yellow,,in
322869,7189804047,greensboro,6300,2006.0,mazda,mazda6,,,gas,94000.0,clean,manual,,,sedan,blue,,nc
105212,7196357315,fort wayne,10000,,,,,,,,,,,,,,,in
403010,7191399854,gold country,70000,1993.0,,1992  KME Kovitch  P24,like new,,diesel,12000.0,clean,automatic,4wd,,truck,red,,ca
164754,7195972432,houston,0,,,,,,,,,,,,,,,tx
346388,7195035768,milwaukee,4988,2010.0,ford,escape xlt,good,6 cylinders,gas,161000.0,clean,automatic,4wd,full-size,SUV,silver,,wi
81248,7196568585,treasure coast,18590,,,,,,,,,,,,,,,fl
11318,7195545453,upper peninsula,5500,,,,,,,,,,,,,,,mi
293265,7188282488,winchester,6450,2004.0,gmc,yukon denali xl,excellent,8 cylinders,gas,162000.0,clean,automatic,4wd,full-size,SUV,grey,,va
136298,7196479106,bend,29995,,,,,,,,,,,,,,,or
68658,7190377873,scottsbluff / panhandle,38000,2019.0,toyota,tacoma,excellent,6 cylinders,gas,1121.0,clean,manual,4wd,,pickup,silver,,ne
99178,7194503922,hawaii,6900,2010.0,toyota,rav4,good,4 cylinders,gas,139000.0,clean,automatic,,,,,,hi
59804,7196414789,denver,8750,,,,,,,,,,,,,,,co
19343,7195672529,milwaukee,2995,,,,,,,,,,,,,,,wi
21087,7195193308,los angeles,5000,,,,,,,,,,,,,,,ca
177056,7196706153,seattle-tacoma,24616,,,,,,,,,,,,,,,wa
61043,7194191817,new hampshire,31000,2016.0,ford,f250 super duty 4x4,,8 cylinders,gas,86000.0,clean,automatic,4wd,,,,,nh
317195,7185308752,waterloo / cedar falls,3995,2008.0,toyota,prius,good,4 cylinders,gas,177155.0,clean,automatic,fwd,compact,hatchback,brown,,ia
